CollarID	Latitude	Longitude
15438	-19.7287917	22.4159103
15438	-19.7287533	22.4155512
15438	-19.7287308	22.4155067
15438	-19.7287228	22.415517
15438	-19.7287208	22.4157827
15438	-19.7287205	22.4155347
15438	-19.7287128	22.415793
15438	-19.7287089	22.4156228
15438	-19.7286894	22.4156623
15438	-19.7286825	22.4157152
15438	-19.7286749	22.4156228
15438	-19.7286598	22.4157079
15438	-19.7286518	22.4157401
15438	-19.728438	22.4156217
15438	-19.7279123	22.4115739
15438	-19.7277703	22.4053139
15438	-19.7274224	22.3961413
15438	-19.7273703	22.4019146
15438	-19.7269157	22.4163
15438	-19.72679	22.420852
15438	-19.7265489	22.4088551
15438	-19.7261215	22.3933127
15438	-19.7256024	22.4058832
15438	-19.7249324	22.4055791
15438	-19.7248952	22.4078473
15438	-19.7247742	22.4087925
15438	-19.7247718	22.4088102
15438	-19.7247695	22.4088278
15438	-19.7246807	22.4039313
15438	-19.7243693	22.4051805
15438	-19.7242564	22.4127187
15438	-19.7241653	22.4051587
15438	-19.7241388	22.4089843
15438	-19.7240677	22.4035317
15438	-19.7239451	22.4052604
15438	-19.7239296	22.4048277
15438	-19.7238857	22.4013704
15438	-19.723831	22.4048308
15438	-19.7238266	22.4047851
15438	-19.723803	22.4047353
15438	-19.7237917	22.4047208
15438	-19.7237894	22.4047384
15438	-19.7237883	22.4047177
15438	-19.7237859	22.4047353
15438	-19.7237859	22.4047353
15438	-19.7237859	22.4047353
15438	-19.7237803	22.404728
15438	-19.7237746	22.4047426
15438	-19.7237632	22.4047499
15438	-19.7237632	22.4047499
15438	-19.7237576	22.4047426
15438	-19.723622	22.4008848
15438	-19.72347	22.4053184
15438	-19.7234689	22.4052977
15438	-19.7234645	22.4052893
15438	-19.723461	22.405308
15438	-19.723461	22.405308
15438	-19.7234576	22.4053049
15438	-19.723453	22.4053184
15438	-19.7234519	22.4052977
15438	-19.7234519	22.4052977
15438	-19.7234508	22.4053142
15438	-19.7234474	22.4053111
15438	-19.7234463	22.4052904
15438	-19.723444	22.405308
15438	-19.7234417	22.4053257
15438	-19.7234406	22.4053049
15438	-19.7234362	22.4052748
15438	-19.7234362	22.4052748
15438	-19.7234337	22.405336
15438	-19.7234326	22.4053153
15438	-19.7234282	22.4053069
15438	-19.7232319	22.4039965
15438	-19.7232204	22.4043763
15438	-19.7231988	22.4043897
15438	-19.723193	22.4044634
15438	-19.7231378	22.4043368
15438	-19.7231322	22.4043295
15438	-19.7231219	22.4043575
15438	-19.7231165	22.4042694
15438	-19.7231094	22.4050237
15438	-19.7231085	22.4042797
15438	-19.7231085	22.4042797
15438	-19.7231085	22.4042797
15438	-19.7231062	22.4042974
15438	-19.7231006	22.4042901
15438	-19.7230995	22.4042694
15438	-19.7230995	22.4042694
15438	-19.7230939	22.4042621
15438	-19.7230686	22.4043534
15438	-19.7230685	22.4043752
15438	-19.7230502	22.405115
15438	-19.7230468	22.4051119
15438	-19.7230468	22.4051119
15438	-19.7230425	22.4043648
15438	-19.7230359	22.404315
15438	-19.7230355	22.4050973
15438	-19.7230354	22.4051191
15438	-19.7230298	22.4051119
15438	-19.7230251	22.4051471
15438	-19.7230175	22.4043752
15438	-19.7230161	22.4051368
15438	-19.7230128	22.4044323
15438	-19.7230128	22.4051119
15438	-19.7230118	22.4050693
15438	-19.7230105	22.4051295
15438	-19.7230025	22.4051399
15438	-19.7229916	22.404343
15438	-19.7229911	22.4051471
15438	-19.7229799	22.4051326
15438	-19.7229775	22.4051502
15438	-19.7229732	22.4044032
15438	-19.7229559	22.4051855
15438	-19.7229468	22.4044955
15438	-19.7229365	22.4045453
15438	-19.7229257	22.4047352
15438	-19.7229209	22.405143
15438	-19.722914	22.405174
15438	-19.7229129	22.4051533
15438	-19.7229095	22.4051502
15438	-19.7228983	22.4051357
15438	-19.7228954	22.4052997
15438	-19.7228926	22.4051129
15438	-19.7228904	22.418725
15438	-19.7228899	22.4052706
15438	-19.7228889	22.4045484
15438	-19.7228695	22.4045661
15438	-19.7228378	22.4052499
15438	-19.7228344	22.4052249
15438	-19.7228298	22.4052602
15438	-19.7228254	22.4052146
15438	-19.7228084	22.4052146
15438	-19.722797	22.4052219
15438	-19.7227799	22.4052809
15438	-19.7227766	22.405256
15438	-19.7227755	22.4052353
15438	-19.7227709	22.4052488
15438	-19.7227652	22.4052633
15438	-19.722763	22.4052591
15438	-19.7227619	22.4052384
15438	-19.7227597	22.4052124
15438	-19.7227538	22.4052706
15438	-19.7227496	22.4051813
15438	-19.7227459	22.4052809
15438	-19.7227428	22.4051751
15438	-19.7227406	22.405171
15438	-19.7227405	22.4051928
15438	-19.7227372	22.4051679
15438	-19.7227372	22.4051679
15438	-19.722736	22.4051844
15438	-19.7227338	22.405143
15438	-19.7227315	22.4051606
15438	-19.7227258	22.4051751
15438	-19.7227255	22.405256
15438	-19.7227236	22.405171
15438	-19.7227236	22.405171
15438	-19.7227236	22.405171
15438	-19.7227213	22.4051668
15438	-19.7227202	22.4051679
15438	-19.7227192	22.4051253
15438	-19.7227168	22.405143
15438	-19.7227146	22.4051388
15438	-19.7227112	22.4051357
15438	-19.7227088	22.4051751
15438	-19.7227039	22.4052913
15438	-19.7227031	22.4051897
15438	-19.722702	22.4051689
15438	-19.7227009	22.4051637
15438	-19.7226976	22.4051233
15438	-19.7226975	22.4051606
15438	-19.7226963	22.405199
15438	-19.7226959	22.4046221
15438	-19.7226942	22.4051357
15438	-19.7226942	22.4058153
15438	-19.7226941	22.4051575
15438	-19.7226909	22.4051108
15438	-19.7226897	22.4051119
15438	-19.7226886	22.4051284
15438	-19.7226886	22.4051284
15438	-19.722684	22.4051264
15438	-19.7226839	22.4051637
15438	-19.7226816	22.4051813
15438	-19.7226716	22.4051284
15438	-19.7226713	22.4045297
15438	-19.7226703	22.4051668
15438	-19.7226646	22.4051813
15438	-19.72266	22.4051948
15438	-19.722659	22.405174
15438	-19.722659	22.405174
15438	-19.7226579	22.4051533
15438	-19.7226579	22.4051533
15438	-19.7226566	22.4051917
15438	-19.7226555	22.4045286
15438	-19.7226533	22.4051668
15438	-19.7226533	22.4051668
15438	-19.7226532	22.4051886
15438	-19.7226488	22.405143
15438	-19.7226476	22.4051813
15438	-19.7226452	22.4052362
15438	-19.7226443	22.4051564
15438	-19.722642	22.405174
15438	-19.7226419	22.4052113
15438	-19.7226403	22.4116922
15438	-19.7226385	22.405171
15438	-19.7226363	22.4051668
15438	-19.7226357	22.4050215
15438	-19.7226307	22.4051595
15438	-19.7226283	22.405199
15438	-19.722554	22.4046957
15438	-19.7225351	22.4055818
15438	-19.7224305	22.4056804
15438	-19.7224282	22.405698
15438	-19.7224133	22.4278422
15438	-19.7223844	22.4280112
15438	-19.7223669	22.405726
15438	-19.7223518	22.4048399
15438	-19.7223498	22.4278659
15438	-19.7223486	22.4278671
15438	-19.7223413	22.393026
15438	-19.7223248	22.4278763
15438	-19.7223237	22.4278556
15438	-19.7222496	22.405892
15438	-19.7222179	22.4058744
15438	-19.7222006	22.4049468
15438	-19.7221973	22.4049219
15438	-19.7221894	22.4049323
15438	-19.7221832	22.4047579
15438	-19.7221804	22.4042578
15438	-19.7221804	22.4042578
15438	-19.722169	22.404265
15438	-19.722169	22.404265
15438	-19.7221634	22.4042578
15438	-19.7221576	22.4042723
15438	-19.7221441	22.4049177
15438	-19.7221439	22.4042972
15438	-19.7221383	22.4042899
15438	-19.7221375	22.4048679
15438	-19.7220672	22.4048637
15438	-19.7220345	22.4151617
15438	-19.7220177	22.4047599
15438	-19.7220064	22.4047672
15438	-19.722005	22.4058204
15438	-19.722005	22.4058204
15438	-19.7219994	22.4058131
15438	-19.7219955	22.4046126
15438	-19.7219933	22.4042578
15438	-19.7219903	22.4058027
15438	-19.7219877	22.4042505
15438	-19.7219877	22.4042505
15438	-19.7219877	22.4042505
15438	-19.7219856	22.4045161
15438	-19.7219824	22.4058131
15438	-19.7219819	22.404265
15438	-19.7219819	22.404265
15438	-19.7219781	22.4057457
15438	-19.7219777	22.4058484
15438	-19.7219744	22.4058235
15438	-19.7219744	22.4058235
15438	-19.7219687	22.405838
15438	-19.7219518	22.4058162
15438	-19.721936	22.4041052
15438	-19.7219255	22.4048565
15438	-19.7219246	22.4041125
15438	-19.7219239	22.4053482
15438	-19.721919	22.4041052
15438	-19.7219098	22.4031455
15438	-19.7219094	22.4042785
15438	-19.7218845	22.4032586
15438	-19.7218548	22.4046634
15438	-19.721854	22.4045618
15438	-19.7218517	22.4045794
15438	-19.7218447	22.4046323
15438	-19.7218439	22.4045307
15438	-19.7218426	22.404569
15438	-19.7218404	22.4045648
15438	-19.721837	22.4045618
15438	-19.7218369	22.4045836
15438	-19.7218359	22.404541
15438	-19.7218336	22.4045587
15438	-19.7218314	22.4045545
15438	-19.7218257	22.4045472
15438	-19.7218256	22.404569
15438	-19.7218256	22.404569
15438	-19.7218256	22.404569
15438	-19.7218223	22.4045441
15438	-19.72182	22.4045618
15438	-19.7218199	22.4045836
15438	-19.7218119	22.4045939
15438	-19.7218086	22.404569
15438	-19.7218062	22.4046085
15438	-19.721776	22.4048377
15438	-19.7217746	22.4055993
15438	-19.7217711	22.404625
15438	-19.7217691	22.4045027
15438	-19.7217687	22.4046427
15438	-19.7217687	22.4046427
15438	-19.7217638	22.4057737
15438	-19.7217569	22.4058048
15438	-19.7217556	22.4058431
15438	-19.7217455	22.405812
15438	-19.7217398	22.4058266
15438	-19.7217385	22.4058649
15438	-19.7217376	22.4058224
15438	-19.7217297	22.4057737
15438	-19.7217286	22.4057902
15438	-19.7217263	22.4058079
15438	-19.7217262	22.4058297
15438	-19.7217229	22.4058048
15438	-19.7217206	22.4058006
15438	-19.7217093	22.4058079
15438	-19.7216979	22.4058151
15438	-19.7216708	22.3890914
15438	-19.7216696	22.4027688
15438	-19.7216677	22.4026619
15438	-19.7216662	22.4031164
15438	-19.7215956	22.4028642
15438	-19.721583	22.4049332
15438	-19.7215514	22.4048937
15438	-19.7214743	22.4011875
15438	-19.7214699	22.4011418
15438	-19.7214652	22.4011989
15438	-19.721463	22.4011947
15438	-19.721463	22.4011947
15438	-19.721463	22.4011947
15438	-19.7214619	22.401174
15438	-19.7214606	22.4012124
15438	-19.7214552	22.4011242
15438	-19.7214426	22.4011698
15438	-19.7214417	22.4011273
15438	-19.7214369	22.4011844
15438	-19.7214336	22.4011595
15438	-19.7214107	22.4012331
15438	-19.7214073	22.40123
15438	-19.7214073	22.40123
15438	-19.72138	22.4212138
15438	-19.7213779	22.4011947
15438	-19.7213721	22.4212242
15438	-19.7213689	22.4011844
15438	-19.721363	22.401258
15438	-19.7213585	22.4212272
15438	-19.7213553	22.4011875
15438	-19.7213553	22.4011875
15438	-19.7213507	22.4012228
15438	-19.7213507	22.4012228
15438	-19.7213473	22.4011978
15438	-19.7213427	22.4012331
15438	-19.7213383	22.4011875
15438	-19.7213362	22.4048574
15438	-19.7213233	22.4012726
15438	-19.7212942	22.4048677
15438	-19.7212937	22.4212522
15438	-19.7212838	22.4049176
15438	-19.7211722	22.4047401
15438	-19.7211097	22.4051199
15438	-19.721041	22.4046612
15438	-19.7210321	22.4046291
15438	-19.7209606	22.404626
15438	-19.720956	22.4046612
15438	-19.720954	22.4045761
15438	-19.7209538	22.4046571
15438	-19.7209514	22.4046747
15438	-19.7209346	22.4046156
15438	-19.720902	22.4021814
15438	-19.7208942	22.4217532
15438	-19.7207138	22.4273322
15438	-19.7207094	22.402503
15438	-19.7206979	22.404242
15438	-19.7206779	22.4024045
15438	-19.7206729	22.4042524
15438	-19.7206651	22.402531
15438	-19.720662	22.4024252
15438	-19.7206384	22.4023754
15438	-19.7206384	22.4023754
15438	-19.7206361	22.4023712
15438	-19.720633	22.4022872
15438	-19.7206327	22.4023681
15438	-19.7206327	22.4023681
15438	-19.7206327	22.4023681
15438	-19.7206237	22.4023578
15438	-19.7206231	22.4048936
15438	-19.7206224	22.4023962
15438	-19.720619	22.4023931
15438	-19.720517	22.4057755
15438	-19.720451	22.4038373
15438	-19.7204487	22.4038549
15438	-19.7204487	22.4038549
15438	-19.7202338	22.4033652
15438	-19.7200553	22.4028578
15438	-19.7200053	22.4025496
15438	-19.7199709	22.4057059
15438	-19.7199665	22.4056603
15438	-19.7198265	22.4220787
15438	-19.7190452	22.4149722
15438	-19.7190124	22.4247575
15438	-19.7189038	22.4224364
15438	-19.718681	22.3879966
15438	-19.7184546	22.3823347
15438	-19.71844	22.4231666
15438	-19.7182512	22.3880692
15438	-19.7182355	22.3880091
15438	-19.7181312	22.4177142
15438	-19.7178062	22.417958
15438	-19.7177497	22.4182206
15438	-19.7177179	22.4179331
15438	-19.717667	22.4179113
15438	-19.7176376	22.4179133
15438	-19.7174736	22.4181095
15438	-19.7172817	22.4182038
15438	-19.717221	22.4003642
15438	-19.7171772	22.3968261
15438	-19.7169435	22.3944978
15438	-19.7167973	22.4050455
15438	-19.7167089	22.4281309
15438	-19.7167008	22.4281631
15438	-19.7165936	22.4072731
15438	-19.716588	22.4072658
15438	-19.7165812	22.4072596
15438	-19.7165743	22.4072907
15438	-19.7165733	22.4072482
15438	-19.7165687	22.4072835
15438	-19.7165653	22.4072804
15438	-19.7165596	22.4072731
15438	-19.716555	22.4073084
15438	-19.7165246	22.3868054
15438	-19.716476	22.4279493
15438	-19.716403	22.4053277
15438	-19.7161132	22.4302504
15438	-19.7160836	22.4302588
15438	-19.7160655	22.4302753
15438	-19.7160622	22.4302504
15438	-19.7158689	22.421947
15438	-19.7158565	22.4252132
15438	-19.7158512	22.3995163
15438	-19.7158134	22.38765
15438	-19.7156142	22.4270816
15438	-19.7153979	22.414601
15438	-19.7153619	22.4308396
15438	-19.7153358	22.4308292
15438	-19.715306	22.4065892
15438	-19.7152553	22.4088758
15438	-19.7150759	22.4309235
15438	-19.7150108	22.4291306
15438	-19.714941	22.4309442
15438	-19.7148864	22.4123464
15438	-19.7148629	22.4244502
15438	-19.7148449	22.4122322
15438	-19.7145907	22.4290299
15438	-19.7145669	22.4136122
15438	-19.7142767	22.4133153
15438	-19.7139528	22.4065827
15438	-19.7136891	22.4138111
15438	-19.7136813	22.4137623
15438	-19.7129061	22.4284566
15438	-19.7128158	22.4283466
15438	-19.7128135	22.4283643
15438	-19.7128035	22.4283114
15438	-19.7126318	22.427832
15438	-19.7125899	22.4284628
15438	-19.7123749	22.3854689
15438	-19.7119358	22.3972707
15438	-19.7119232	22.3973163
15438	-19.7116421	22.4124857
15438	-19.7116041	22.3968224
15438	-19.7115414	22.3873188
15438	-19.7104878	22.4062688
15438	-19.7101228	22.4293231
15438	-19.7095888	22.3934327
15438	-19.7095096	22.3995249
15438	-19.7081754	22.4056511
15438	-19.7079042	22.4036923
15438	-19.7072089	22.3847062
15438	-19.7068541	22.3892037
15438	-19.7066834	22.401666
15438	-19.7066292	22.4056437
15438	-19.7061738	22.3934054
15438	-19.7060233	22.4008162
15438	-19.7059328	22.4000858
15438	-19.7059237	22.4000754
15438	-19.7053838	22.4022032
15438	-19.7050577	22.4014707
15438	-19.7050384	22.4014883
15438	-19.7048538	22.4007475
15438	-19.7048368	22.4007475
15438	-19.7048289	22.4007579
15438	-19.7048288	22.4007797
15438	-19.7047209	22.415213
15438	-19.7037761	22.3907867
15438	-19.7033625	22.4077336
15438	-19.7033011	22.3953006
15438	-19.7031479	22.3953598
15438	-19.7031214	22.3954739
15438	-19.7031027	22.4044831
15438	-19.7031013	22.4181642
15438	-19.7030667	22.3955517
15438	-19.7030474	22.3955693
15438	-19.7028964	22.4000667
15438	-19.7024722	22.4079036
15438	-19.7018962	22.3833729
15438	-19.70178	22.3973215
15438	-19.7016508	22.4114609
15438	-19.7015779	22.4168794
15438	-19.7011291	22.4168669
15438	-19.7010037	22.4160939
15438	-19.7007684	22.3896277
15438	-19.700681	22.3951531
15438	-19.7006521	22.4334098
15438	-19.7006192	22.4334305
15438	-19.7005902	22.4333298
15438	-19.700464	22.4334417
15438	-19.700439	22.4337283
15438	-19.7003767	22.4337509
15438	-19.7003161	22.4335363
15438	-19.7002979	22.4335746
15438	-19.7002808	22.4335965
15438	-19.700273	22.433526
15438	-19.7002707	22.4335436
15438	-19.7002691	22.4147845
15438	-19.7002618	22.4335114
15438	-19.700185	22.4334574
15438	-19.7001649	22.4030646
15438	-19.7001457	22.4030604
15438	-19.7001063	22.4030095
15438	-19.7001024	22.4154889
15438	-19.7000711	22.4030479
15438	-19.7000347	22.4030655
15438	-19.6999261	22.4149858
15438	-19.6997379	22.4153529
15438	-19.6997037	22.3911329
15438	-19.6992783	22.4021639
15438	-19.6991611	22.4009273
15438	-19.6989516	22.4015404
15438	-19.6989267	22.401529
15438	-19.6989256	22.4015082
15438	-19.6989041	22.4015217
15438	-19.6989015	22.4146422
15438	-19.6986251	22.4066444
15438	-19.6979785	22.4177614
15438	-19.6979496	22.3864934
15438	-19.6975055	22.401231
15438	-19.6973731	22.4014447
15438	-19.697365	22.4128854
15438	-19.697347	22.4014344
15438	-19.6973436	22.4014313
15438	-19.6971811	22.3892675
15438	-19.6969993	22.399319
15438	-19.6968698	22.3987266
15438	-19.6968698	22.3987266
15438	-19.6968698	22.3987266
15438	-19.6968687	22.3987059
15438	-19.6968664	22.3987235
15438	-19.6968615	22.3985109
15438	-19.6968585	22.3987339
15438	-19.6968574	22.3987132
15438	-19.6968528	22.3987266
15438	-19.6968517	22.3987059
15438	-19.6968505	22.3987443
15438	-19.6968438	22.3987163
15438	-19.6968301	22.3987412
15438	-19.6968222	22.3984009
15438	-19.6968222	22.3984009
15438	-19.6968175	22.3984362
15438	-19.6968108	22.3984082
15438	-19.6968067	22.4003201
15438	-19.6968052	22.3984009
15438	-19.6968028	22.3984185
15438	-19.6968005	22.3984362
15438	-19.6968005	22.3984362
15438	-19.6967972	22.3984112
15438	-19.6967949	22.3984289
15438	-19.6967893	22.3984216
15438	-19.6967872	22.4014115
15438	-19.6967723	22.3984216
15438	-19.6967675	22.398128
15438	-19.6966669	22.4018005
15438	-19.6966077	22.3984507
15438	-19.6965792	22.3985171
15438	-19.6965726	22.3984672
15438	-19.6965408	22.3984714
15438	-19.6964551	22.3969827
15438	-19.6964126	22.383378
15438	-19.6964103	22.4002101
15438	-19.6961553	22.4146063
15438	-19.6958706	22.4087075
15438	-19.695856	22.4086307
15438	-19.6958468	22.4086795
15438	-19.6958286	22.4087178
15438	-19.695823	22.4087105
15438	-19.6957522	22.40889
15438	-19.6954387	22.4013107
15438	-19.6952507	22.4086524
15438	-19.6952496	22.4086317
15438	-19.6952375	22.4085528
15438	-19.695237	22.4086773
15438	-19.695237	22.4086773
15438	-19.695233	22.4085662
15438	-19.6952304	22.4086275
15438	-19.6952281	22.4086451
15438	-19.6952225	22.4086378
15438	-19.6951508	22.3907477
15438	-19.694268	22.4080069
15438	-19.6942185	22.4011611
15438	-19.6941727	22.3855306
15438	-19.6939318	22.4075348
15438	-19.6939174	22.3887455
15438	-19.6938632	22.3845129
15438	-19.6938404	22.3845274
15438	-19.6938118	22.3925776
15438	-19.6937986	22.3848666
15438	-19.6937916	22.3828375
15438	-19.6937896	22.3848345
15438	-19.6937757	22.3828582
15438	-19.6937747	22.3828157
15438	-19.6937723	22.3828333
15438	-19.6937722	22.3828551
15438	-19.6937497	22.3828261
15438	-19.6937385	22.3848936
15438	-19.6937363	22.3848521
15438	-19.6937216	22.3848345
15438	-19.6937012	22.3848314
15438	-19.6936852	22.4077288
15438	-19.6936182	22.3921554
15438	-19.6933402	22.3905567
15438	-19.6933252	22.4082589
15438	-19.6927697	22.3816507
15438	-19.6926478	22.3894633
15438	-19.6925695	22.3970217
15438	-19.6923159	22.3883574
15438	-19.6922933	22.3883501
15438	-19.6921174	22.4020603
15438	-19.6919544	22.3814173
15438	-19.6918377	22.3806766
15438	-19.6917742	22.4006701
15438	-19.6911251	22.3861394
15438	-19.6908602	22.4045228
15438	-19.6908327	22.3847711
15438	-19.6907405	22.4047282
15438	-19.6907272	22.4028817
15438	-19.6906957	22.3843561
15438	-19.6906743	22.3843478
15438	-19.6906708	22.3843665
15438	-19.6906697	22.3843458
15438	-19.6906651	22.3843593
15438	-19.6906594	22.3843738
15438	-19.6906584	22.3843312
15438	-19.6906572	22.3843696
15438	-19.6906538	22.3843665
15438	-19.6906538	22.3843665
15438	-19.6906538	22.3843665
15438	-19.6906527	22.3843458
15438	-19.6906515	22.3843842
15438	-19.6906493	22.38438
15438	-19.6906458	22.3843769
15438	-19.6906458	22.3843769
15438	-19.6906344	22.3843842
15438	-19.6906302	22.3842576
15438	-19.6906265	22.3843945
15438	-19.6906265	22.3843945
15438	-19.6906232	22.3843696
15438	-19.6906231	22.3843914
15438	-19.6906151	22.3844018
15438	-19.6906137	22.3841331
15438	-19.6906118	22.3843769
15438	-19.6906095	22.3843945
15438	-19.6906044	22.3842037
15438	-19.690601	22.3842005
15438	-19.6905988	22.3841964
15438	-19.6905965	22.384214
15438	-19.6905965	22.384214
15438	-19.6905963	22.3842358
15438	-19.6905953	22.3841933
15438	-19.6905908	22.3842068
15438	-19.6905874	22.3842037
15438	-19.6905791	22.3843167
15438	-19.6905765	22.3840864
15438	-19.690576	22.3842109
15438	-19.6905742	22.3841041
15438	-19.6905742	22.3841041
15438	-19.6905742	22.3841041
15438	-19.6905662	22.3841144
15438	-19.6905661	22.3841362
15438	-19.6905651	22.3840937
15438	-19.6905628	22.3841113
15438	-19.6905571	22.3841041
15438	-19.6905537	22.384101
15438	-19.6905537	22.384101
15438	-19.6905537	22.384101
15438	-19.6905514	22.3841186
15438	-19.6905501	22.3841788
15438	-19.6905492	22.3841144
15438	-19.6905481	22.3840937
15438	-19.6905461	22.3843593
15438	-19.6905458	22.3841113
15438	-19.6905438	22.3843769
15438	-19.6905393	22.3843904
15438	-19.6905314	22.4048662
15438	-19.6905304	22.3842991
15438	-19.6905133	22.4031731
15438	-19.6904973	22.4032157
15438	-19.690494	22.4031908
15438	-19.6904928	22.3857576
15438	-19.6904919	22.3843126
15438	-19.6904885	22.403199
15438	-19.6904746	22.4032084
15438	-19.6904543	22.4031835
15438	-19.690418	22.4032011
15438	-19.6904138	22.4031119
15438	-19.6904137	22.432119
15438	-19.6904047	22.4321087
15438	-19.6904018	22.4046462
15438	-19.690343	22.3760239
15438	-19.6901083	22.3870304
15438	-19.6901044	22.3870554
15438	-19.6900988	22.3870108
15438	-19.6900966	22.3870066
15438	-19.6900909	22.3869994
15438	-19.6900829	22.3870315
15438	-19.6900659	22.3870315
15438	-19.6900406	22.3885253
15438	-19.6900272	22.3870668
15438	-19.6900269	22.375248
15438	-19.6900216	22.3870595
15438	-19.6900216	22.3870595
15438	-19.6900147	22.3870533
15438	-19.6900124	22.3870709
15438	-19.6900113	22.3870875
15438	-19.6900102	22.3870668
15438	-19.6900031	22.3871415
15438	-19.6900023	22.3870772
15438	-19.6900021	22.3868074
15438	-19.6899966	22.3870699
15438	-19.6899966	22.3870699
15438	-19.6899933	22.387045
15438	-19.6899931	22.3870886
15438	-19.6899921	22.3870834
15438	-19.6899896	22.386794
15438	-19.6899887	22.3870803
15438	-19.6899886	22.3871021
15438	-19.6899852	22.3870772
15438	-19.6899829	22.3870948
15438	-19.6899829	22.3870948
15438	-19.6899829	22.3870948
15438	-19.6899782	22.3868012
15438	-19.6899763	22.387045
15438	-19.6899762	22.3870668
15438	-19.689974	22.3870626
15438	-19.6899682	22.3870772
15438	-19.689966	22.3870357
15438	-19.6899659	22.3870948
15438	-19.6899648	22.3870741
15438	-19.6899524	22.3870979
15438	-19.6899408	22.3871861
15438	-19.6899387	22.3867722
15438	-19.6899387	22.3867722
15438	-19.6899351	22.3867909
15438	-19.6899306	22.387155
15438	-19.6899283	22.3871726
15438	-19.6899254	22.3870232
15438	-19.6899103	22.3867794
15438	-19.6899083	22.387045
15438	-19.6898583	22.3867369
15438	-19.6898525	22.3867514
15438	-19.6898473	22.3870667
15438	-19.689818	22.3862338
15438	-19.6898026	22.3871601
15438	-19.6896908	22.4310722
15438	-19.6896517	22.3805832
15438	-19.6896244	22.3872141
15438	-19.6894477	22.3802108
15438	-19.6892856	22.435735
15438	-19.6890825	22.379579
15438	-19.6889922	22.3794691
15438	-19.6887022	22.4091906
15438	-19.6886455	22.4038005
15438	-19.6886241	22.4037922
15438	-19.6886205	22.4038109
15438	-19.6886172	22.403845
15438	-19.6886025	22.4038274
15438	-19.6885753	22.3612031
15438	-19.6885748	22.4039581
15438	-19.6885415	22.4037527
15438	-19.688488	22.3867524
15438	-19.6884733	22.3867348
15438	-19.6884561	22.3867566
15438	-19.6884518	22.372664
15438	-19.6884505	22.3867493
15438	-19.6884426	22.3867597
15438	-19.6881569	22.409536
15438	-19.6878239	22.3839204
15438	-19.6876523	22.4089384
15438	-19.6876488	22.4089571
15438	-19.6876273	22.4089705
15438	-19.6875842	22.4042568
15438	-19.6875536	22.4042599
15438	-19.6875451	22.3880563
15438	-19.6872532	22.3971685
15438	-19.6872123	22.4019838
15438	-19.6871665	22.4057055
15438	-19.6870906	22.4034258
15438	-19.6870761	22.4047079
15438	-19.6870569	22.4056748
15438	-19.6870476	22.3883768
15438	-19.6870455	22.404711
15438	-19.6870399	22.4056748
15438	-19.6868802	22.4099777
15438	-19.6868745	22.4049973
15438	-19.6868585	22.4050399
15438	-19.6868562	22.4050575
15438	-19.6868502	22.4057951
15438	-19.6868494	22.4050295
15438	-19.6868393	22.4050357
15438	-19.686821	22.4050368
15438	-19.6868053	22.3799535
15438	-19.6868011	22.3875189
15438	-19.6867727	22.4058874
15438	-19.6867708	22.4058396
15438	-19.6866498	22.3876849
15438	-19.6866177	22.3881206
15438	-19.6865895	22.3881061
15438	-19.6865748	22.3880884
15438	-19.6865591	22.3880283
15438	-19.6865308	22.3880137
15438	-19.6863865	22.377689
15438	-19.6863807	22.3777035
15438	-19.6862196	22.4052504
15438	-19.685998	22.4050833
15438	-19.6859012	22.3843778
15438	-19.6853095	22.3756309
15438	-19.6848676	22.3836516
15438	-19.6848169	22.374411
15438	-19.6847903	22.4062688
15438	-19.684693	22.3815614
15438	-19.6846248	22.3885738
15438	-19.684183	22.3902397
15438	-19.6840602	22.3682285
15438	-19.6840129	22.4042044
15438	-19.6836659	22.4002116
15438	-19.6832745	22.3887169
15438	-19.6830173	22.3845053
15438	-19.6823595	22.3719869
15438	-19.682096	22.3981907
15438	-19.6819511	22.3892261
15438	-19.6818512	22.3978494
15438	-19.6817101	22.4094384
15438	-19.6816604	22.4094155
15438	-19.6816127	22.4094404
15438	-19.6815401	22.4003981
15438	-19.6815345	22.4003908
15438	-19.6814581	22.4095815
15438	-19.6814443	22.4096654
15438	-19.6814169	22.4097152
15438	-19.6814167	22.4097961
15438	-19.6814047	22.4099497
15438	-19.6813543	22.4097443
15438	-19.6812804	22.4011127
15438	-19.6811911	22.3897614
15438	-19.6811165	22.4040265
15438	-19.6810901	22.3818207
15438	-19.68104	22.3673854
15438	-19.6809213	22.4094413
15438	-19.680862	22.4095544
15438	-19.6808016	22.3671157
15438	-19.6807581	22.4094475
15438	-19.6807	22.36629
15438	-19.6806609	22.3817097
15438	-19.680619	22.4026157
15438	-19.6803073	22.4002942
15438	-19.6801547	22.3619748
15438	-19.6800135	22.4124162
15438	-19.679714	22.3658897
15438	-19.679708	22.4032141
15438	-19.6796301	22.4014673
15438	-19.6795881	22.4014776
15438	-19.6795113	22.4017152
15438	-19.679508	22.4016903
15438	-19.6794831	22.4017007
15438	-19.679367	22.3902156
15438	-19.6792784	22.3995327
15438	-19.6792749	22.3995296
15438	-19.6792704	22.399543
15438	-19.6791873	22.4010087
15438	-19.6789918	22.380496
15438	-19.6788755	22.3999714
15438	-19.6788097	22.4007141
15438	-19.6784573	22.3904624
15438	-19.6784012	22.3594824
