ID	Hd
50	0.449
50	0.533
50	0.263
50	0.419
50	0.33
50	0.258
50	0.227
50	0.296
50	0.261
50	0.358
50	0.359
50	0.416
50	0.291
50	0.295
50	0.329
50	0.389
50	0.358
50	0.328
50	0.329
50	0.262
50	0.154
50	0.296
50	0.393
50	0.354
50	0.447
50	0.262
50	0.359
50	0.449
50	0.393
50	0.473
50	0.327
50	0.393
50	0.192
50	0.361
50	0.296
50	0.408
50	0.361
50	0.227
50	0.296
50	0.45
50	0.393
50	0.39
50	0.449
50	0.414
50	0.117
50	0.296
50	0.475
50	0.419
50	0.361
50	0.295
50	0.228
50	0.327
50	0.261
50	0.393
50	0.421
50	0.55
50	0.359
50	0.296
50	0.328
50	0.318
50	0.42
50	0.422
50	0.451
50	0.36
50	0.42
50	0.423
50	0.446
50	0.417
50	0.454
50	0.548
50	0.503
50	0.386
50	0.326
50	0.358
50	0.476
50	0.262
50	0.292
50	0.478
50	0.261
50	0.451
50	0.418
50	0.447
50	0.118
50	0.449
50	0.421
50	0.363
50	0.327
50	0.154
50	0.452
50	0.476
50	0.154
50	0.261
50	0.424
50	0.384
50	0.454
50	0.42
50	0.329
50	0.262
50	0.328
50	0.453
50	0.225
50	0.327
50	0.329
50	0.358
50	0.329
50	0.592
50	0.507
50	0.261
50	0.329
50	0.328
50	0.257
50	0.389
50	0.262
50	0.261
50	0.327
50	0.482
50	0.479
50	0.227
50	0.327
50	0.452
50	0.327
50	0.419
50	0.36
50	0.389
50	0.381
50	0.26
50	0.227
50	0.423
50	0.391
50	0.389
50	0.443
50	0.295
50	0.328
50	0.327
50	0.477
50	0.294
50	0.297
50	0.228
50	0.327
50	0.257
50	0.362
50	0.507
50	0.358
50	0.329
50	0.362
50	0.387
50	0.358
50	0.36
60	0.249
60	0.36
60	0.334
60	0.279
60	0.384
60	0.279
60	0.432
60	0.249
60	0.359
60	0.386
60	0.458
60	0.433
60	0.307
60	0.551
60	0.427
60	0.359
60	0.358
60	0.22
60	0.218
60	0.247
60	0.305
60	0.306
60	0.408
60	0.277
60	0.249
60	0.385
60	0.221
60	0.305
60	0.22
60	0.332
60	0.334
60	0.306
60	0.19
60	0.219
60	0.277
60	0.333
60	0.412
60	0.19
60	0.358
60	0.334
60	0.276
60	0.376
60	0.455
60	0.41
60	0.279
60	0.408
60	0.5
60	0.219
60	0.333
60	0.497
60	0.278
60	0.482
60	0.434
60	0.405
60	0.333
60	0.277
60	0.358
60	0.385
60	0.249
60	0.407
60	0.248
60	0.305
60	0.304
60	0.455
60	0.306
60	0.383
60	0.332
60	0.329
60	0.359
60	0.276
60	0.434
60	0.247
60	0.359
60	0.407
60	0.36
60	0.507
60	0.19
60	0.388
60	0.411
60	0.306
60	0.305
60	0.277
60	0.249
60	0.334
60	0.436
60	0.221
60	0.277
60	0.381
60	0.249
60	0.528
60	0.522
60	0.22
60	0.385
60	0.356
60	0.385
60	0.333
60	0.249
60	0.408
60	0.334
60	0.437
60	0.307
60	0.385
60	0.411
60	0.38
60	0.405
60	0.462
60	0.306
60	0.25
60	0.25
60	0.434
60	0.22
60	0.524
60	0.357
60	0.437
60	0.388
60	0.385
60	0.278
60	0.408
60	0.221
60	0.357
60	0.221
60	0.484
60	0.332
60	0.36
60	0.279
60	0.357
60	0.353
60	0.333
60	0.22
60	0.279
60	0.333
60	0.277
60	0.41
60	0.306
60	0.406
60	0.362
60	0.41
60	0.306
60	0.384
60	0.433
60	0.192
60	0.334
60	0.334
60	0.33
60	0.305
60	0.191
60	0.429
60	0.307
60	0.251
60	0.388
60	0.384
60	0.408
60	0.408
60	0.328
60	0.386
60	0.306
60	0.305
60	0.482
60	0.191
60	0.334
60	0.384
60	0.334
60	0.387
60	0.354
60	0.358
60	0.458
60	0.434
60	0.25
60	0.33
60	0.408
60	0.249
60	0.333
60	0.384
60	0.191
60	0.36
60	0.36
60	0.279
60	0.277
60	0.303
60	0.356
60	0.473
60	0.279
60	0.16
60	0.436
60	0.221
60	0.524
60	0.455
60	0.332
60	0.359
60	0.249
60	0.221
60	0.276
60	0.433
60	0.484
60	0.277
60	0.457
60	0.433
60	0.359
60	0.385
60	0.333
60	0.41
60	0.409
60	0.406
60	0.48
60	0.431
60	0.277
60	0.382
60	0.277
60	0.435
60	0.305
60	0.305
60	0.431
60	0.506
60	0.334
60	0.278
60	0.481
60	0.278
60	0.331
60	0.331
60	0.427
60	0.279
60	0.277
60	0.483
60	0.549
60	0.274
60	0.508
60	0.359
60	0.333
60	0.274
60	0.41
60	0.276
60	0.331
60	0.16
60	0.277
60	0.25
60	0.16
60	0.461
60	0.277
60	0.386
60	0.306
60	0.385
60	0.525
60	0.4
60	0.358
60	0.277
60	0.481
60	0.385
60	0.402
60	0.386
60	0.434
60	0.356
60	0.456
60	0.332
60	0.407
60	0.329
60	0.278
60	0.335
60	0.334
60	0.358
60	0.384
60	0.481
60	0.358
60	0.388
60	0.362
60	0.332
60	0.438
60	0.453
60	0.384
60	0.361
60	0.38
60	0.305
60	0.305
60	0.36
60	0.408
60	0.249
60	0.523
60	0.455
60	0.279
60	0.411
60	0.461
60	0.358
60	0.333
60	0.36
60	0.407
60	0.382
60	0.41
60	0.305
60	0.357
60	0.306
60	0.358
60	0.333
60	0.453
60	0.434
60	0.481
60	0.332
60	0.247
60	0.358
60	0.359
60	0.331
60	0.408
60	0.306
60	0.276
60	0.359
60	0.333
60	0.276
60	0.331
60	0.382
60	0.333
60	0.41
60	0.381
60	0.48
60	0.408
60	0.41
60	0.361
60	0.25
60	0.279
60	0.301
60	0.36
60	0.278
60	0.33
60	0.276
60	0.307
60	0.411
60	0.277
60	0.332
60	0.409
60	0.381
60	0.25
60	0.481
60	0.377
60	0.306
60	0.332
60	0.527
60	0.306
60	0.436
60	0.333
60	0.478
60	0.358
60	0.358
60	0.412
60	0.305
60	0.361
60	0.409
60	0.36
60	0.33
60	0.332
60	0.331
60	0.276
60	0.333
60	0.377
60	0.359
60	0.251
60	0.333
60	0.25
60	0.332
60	0.332
60	0.459
60	0.456
60	0.25
60	0.443
60	0.333
60	0.249
60	0.359
60	0.277
60	0.279
60	0.435
60	0.25
60	0.436
60	0.332
60	0.191
60	0.384
60	0.357
60	0.499
60	0.386
60	0.306
60	0.384
60	0.384
60	0.356
60	0.408
60	0.386
60	0.332
60	0.275
60	0.405
60	0.249
60	0.249
60	0.333
60	0.482
60	0.303
60	0.384
60	0.479
60	0.384
60	0.25
60	0.567
60	0.382
60	0.277
60	0.277
60	0.303
60	0.189
60	0.41
60	0.384
60	0.507
60	0.307
60	0.333
60	0.481
60	0.304
60	0.36
60	0.386
60	0.279
60	0.333
60	0.304
60	0.221
60	0.305
60	0.334
60	0.431
60	0.434
60	0.36
60	0.302
60	0.434
60	0.433
60	0.36
60	0.428
60	0.385
60	0.332
60	0.22
60	0.276
60	0.43
60	0.359
60	0.498
60	0.332
60	0.359
60	0.306
60	0.36
60	0.359
60	0.387
60	0.433
60	0.434
60	0.456
60	0.36
60	0.306
60	0.307
60	0.506
60	0.249
60	0.277
60	0.302
60	0.302
60	0.218
60	0.332
60	0.332
60	0.359
60	0.403
60	0.276
60	0.438
60	0.386
60	0.361
60	0.307
60	0.278
60	0.302
60	0.437
60	0.384
60	0.332
60	0.46
60	0.278
60	0.278
60	0.434
60	0.359
60	0.362
60	0.36
60	0.384
60	0.332
60	0.459
60	0.433
60	0.382
60	0.331
60	0.304
60	0.504
60	0.249
60	0.358
60	0.46
60	0.382
60	0.356
60	0.377
60	0.276
60	0.384
60	0.304
60	0.302
60	0.388
60	0.384
60	0.411
60	0.278
60	0.359
60	0.249
60	0.303
60	0.305
60	0.333
60	0.249
60	0.385
60	0.278
60	0.458
60	0.249
60	0.331
70	0.379
70	0.376
70	0.287
70	0.378
70	0.265
70	0.381
70	0.381
70	0.336
70	0.216
70	0.265
70	0.289
70	0.312
70	0.31
70	0.361
70	0.337
70	0.357
70	0.29
70	0.444
70	0.423
70	0.266
70	0.241
70	0.313
70	0.312
70	0.312
70	0.337
70	0.425
70	0.359
70	0.359
70	0.314
70	0.265
70	0.463
70	0.357
70	0.332
70	0.241
70	0.29
70	0.424
70	0.358
70	0.381
70	0.38
70	0.313
70	0.312
70	0.289
70	0.336
70	0.48
70	0.359
70	0.423
70	0.289
70	0.444
70	0.334
70	0.36
70	0.312
70	0.335
70	0.336
70	0.289
70	0.399
70	0.503
70	0.24
70	0.289
70	0.359
70	0.443
70	0.402
70	0.313
70	0.4
70	0.313
70	0.335
70	0.215
70	0.423
70	0.357
70	0.404
70	0.378
70	0.36
70	0.448
70	0.311
70	0.334
70	0.424
70	0.397
70	0.335
70	0.399
70	0.338
70	0.29
70	0.462
70	0.267
70	0.354
70	0.424
70	0.314
70	0.379
70	0.311
70	0.427
70	0.458
70	0.265
70	0.38
70	0.335
70	0.357
70	0.334
70	0.309
70	0.445
70	0.401
70	0.424
70	0.29
70	0.442
70	0.384
70	0.29
70	0.265
70	0.445
70	0.337
70	0.401
70	0.288
70	0.289
70	0.48
70	0.381
70	0.402
70	0.336
70	0.265
70	0.359
70	0.422
70	0.266
70	0.401
70	0.443
70	0.482
70	0.424
70	0.314
70	0.291
70	0.44
70	0.467
70	0.403
70	0.357
70	0.267
70	0.42
70	0.288
70	0.419
70	0.357
70	0.424
70	0.337
70	0.382
70	0.337
70	0.29
70	0.29
70	0.464
70	0.444
70	0.314
70	0.401
70	0.334
70	0.334
70	0.442
70	0.335
70	0.336
70	0.378
70	0.335
70	0.289
70	0.289
70	0.265
70	0.288
70	0.335
70	0.359
70	0.377
70	0.311
70	0.287
70	0.404
70	0.383
70	0.381
70	0.335
70	0.379
70	0.382
70	0.443
70	0.289
70	0.463
70	0.337
70	0.443
70	0.336
70	0.443
70	0.354
70	0.42
70	0.423
70	0.336
70	0.266
70	0.336
70	0.404
70	0.378
70	0.313
70	0.42
70	0.422
70	0.381
70	0.381
70	0.335
70	0.313
70	0.405
70	0.359
70	0.288
70	0.485
70	0.379
70	0.311
70	0.382
70	0.314
70	0.381
70	0.443
70	0.422
70	0.401
70	0.29
70	0.315
70	0.405
70	0.31
70	0.336
70	0.357
70	0.337
70	0.336
70	0.463
70	0.313
70	0.314
70	0.358
70	0.424
70	0.419
70	0.29
70	0.381
70	0.335
70	0.335
70	0.359
70	0.381
70	0.357
70	0.38
70	0.359
70	0.381
70	0.333
70	0.267
70	0.288
70	0.462
70	0.289
70	0.398
70	0.376
70	0.516
70	0.336
70	0.38
70	0.24
70	0.359
70	0.463
70	0.332
70	0.241
70	0.335
70	0.443
70	0.503
70	0.441
70	0.337
70	0.504
70	0.36
70	0.404
70	0.336
70	0.241
70	0.487
70	0.358
70	0.359
70	0.381
70	0.355
70	0.289
70	0.333
70	0.48
70	0.359
70	0.402
70	0.443
70	0.287
70	0.29
70	0.401
70	0.189
70	0.444
70	0.357
70	0.216
70	0.36
70	0.289
70	0.241
70	0.402
70	0.265
70	0.403
70	0.52
70	0.381
70	0.357
70	0.36
70	0.359
70	0.337
70	0.333
70	0.358
70	0.24
70	0.36
70	0.335
70	0.425
70	0.215
70	0.29
70	0.377
70	0.422
70	0.462
70	0.311
70	0.442
70	0.288
70	0.36
70	0.399
70	0.463
70	0.359
70	0.285
70	0.379
70	0.52
70	0.403
70	0.465
70	0.358
70	0.426
70	0.423
70	0.402
70	0.359
70	0.441
70	0.38
70	0.521
70	0.379
70	0.443
70	0.381
70	0.266
70	0.401
70	0.382
70	0.265
70	0.359
70	0.311
70	0.487
70	0.287
70	0.38
70	0.402
70	0.24
70	0.381
70	0.423
70	0.289
70	0.335
70	0.335
70	0.358
70	0.402
70	0.361
70	0.265
70	0.29
70	0.335
70	0.334
70	0.358
70	0.241
70	0.337
70	0.359
70	0.423
70	0.404
70	0.336
70	0.217
70	0.356
70	0.359
70	0.402
70	0.379
70	0.464
70	0.421
70	0.398
70	0.336
70	0.335
70	0.424
70	0.465
70	0.404
70	0.29
70	0.312
70	0.543
70	0.44
70	0.265
70	0.504
70	0.381
70	0.334
70	0.383
70	0.312
70	0.402
70	0.335
70	0.359
70	0.383
70	0.357
70	0.29
70	0.313
70	0.354
70	0.442
70	0.265
70	0.311
70	0.217
70	0.313
70	0.504
70	0.241
70	0.446
70	0.375
70	0.379
70	0.359
70	0.333
70	0.446
70	0.311
70	0.265
70	0.334
70	0.358
70	0.311
70	0.466
70	0.382
70	0.4
70	0.381
70	0.404
70	0.441
70	0.359
70	0.463
70	0.266
70	0.336
70	0.38
70	0.445
70	0.466
70	0.482
70	0.402
70	0.399
70	0.314
70	0.337
70	0.357
70	0.561
70	0.336
70	0.424
70	0.465
70	0.421
70	0.381
70	0.36
70	0.467
70	0.313
70	0.312
70	0.481
70	0.424
70	0.398
70	0.38
70	0.399
70	0.404
70	0.378
70	0.337
70	0.398
70	0.355
70	0.314
70	0.422
70	0.337
70	0.468
70	0.423
70	0.518
70	0.334
70	0.422
70	0.402
70	0.52
70	0.313
70	0.359
70	0.377
70	0.507
70	0.403
70	0.405
70	0.336
70	0.358
70	0.311
70	0.359
70	0.381
70	0.265
70	0.421
70	0.484
70	0.357
70	0.289
70	0.446
70	0.242
70	0.263
70	0.314
70	0.383
70	0.241
70	0.313
70	0.4
70	0.439
70	0.486
70	0.382
70	0.522
70	0.313
70	0.291
70	0.402
70	0.335
70	0.334
70	0.314
70	0.337
70	0.381
70	0.29
70	0.383
70	0.337
70	0.38
70	0.42
70	0.337
70	0.266
70	0.335
70	0.265
70	0.36
70	0.357
70	0.337
70	0.382
70	0.241
70	0.189
70	0.357
70	0.446
70	0.241
70	0.383
70	0.379
70	0.397
70	0.314
70	0.424
70	0.337
70	0.425
70	0.334
80	0.379
80	0.398
80	0.352
80	0.357
80	0.277
80	0.298
80	0.298
80	0.278
80	0.234
80	0.415
80	0.414
80	0.318
80	0.45
80	0.393
80	0.377
80	0.453
80	0.316
80	0.397
80	0.256
80	0.359
80	0.451
80	0.298
80	0.43
80	0.41
80	0.397
80	0.453
80	0.319
80	0.277
80	0.296
80	0.376
80	0.357
80	0.337
80	0.338
80	0.359
80	0.376
80	0.411
80	0.256
80	0.318
80	0.378
80	0.318
80	0.357
80	0.338
80	0.339
80	0.379
80	0.378
80	0.417
80	0.412
80	0.449
80	0.359
80	0.336
80	0.471
80	0.32
80	0.426
80	0.378
80	0.376
80	0.299
80	0.397
80	0.394
80	0.317
80	0.376
80	0.434
80	0.432
80	0.378
80	0.254
80	0.378
80	0.418
80	0.319
80	0.378
80	0.396
80	0.255
80	0.449
80	0.339
80	0.395
80	0.415
80	0.435
80	0.431
80	0.487
80	0.533
80	0.338
80	0.417
80	0.359
80	0.297
80	0.337
80	0.376
80	0.276
80	0.317
80	0.413
80	0.34
80	0.417
80	0.317
80	0.376
80	0.356
80	0.213
80	0.256
80	0.318
80	0.299
80	0.417
80	0.377
80	0.354
80	0.318
80	0.377
80	0.213
80	0.374
80	0.317
80	0.296
80	0.234
80	0.357
80	0.434
80	0.411
80	0.375
80	0.376
80	0.256
80	0.377
80	0.257
80	0.32
80	0.378
80	0.396
80	0.298
80	0.358
80	0.468
80	0.212
80	0.299
80	0.318
80	0.358
80	0.453
80	0.396
80	0.357
80	0.339
80	0.397
80	0.376
80	0.296
80	0.276
80	0.432
80	0.212
80	0.452
80	0.316
80	0.339
80	0.414
80	0.255
80	0.191
80	0.298
80	0.298
80	0.377
80	0.359
80	0.395
80	0.318
80	0.395
80	0.394
80	0.396
80	0.433
80	0.297
80	0.335
80	0.359
80	0.358
80	0.277
80	0.399
80	0.359
80	0.374
80	0.256
80	0.358
80	0.318
80	0.191
80	0.416
80	0.318
80	0.277
80	0.356
80	0.253
80	0.431
80	0.319
80	0.295
80	0.378
80	0.278
80	0.416
80	0.338
80	0.503
80	0.519
80	0.356
80	0.358
80	0.397
80	0.235
80	0.278
80	0.415
80	0.339
80	0.397
80	0.359
80	0.377
80	0.379
80	0.375
80	0.297
80	0.36
80	0.41
80	0.433
80	0.358
80	0.396
80	0.397
80	0.336
80	0.428
80	0.419
80	0.337
80	0.359
80	0.429
80	0.394
80	0.256
80	0.395
80	0.417
80	0.397
80	0.234
80	0.297
80	0.416
80	0.296
80	0.432
80	0.275
80	0.399
80	0.356
80	0.338
80	0.297
80	0.358
80	0.357
80	0.379
80	0.359
80	0.377
80	0.277
80	0.298
80	0.19
80	0.255
80	0.356
80	0.377
80	0.409
80	0.376
80	0.416
80	0.297
80	0.503
80	0.418
80	0.45
80	0.277
80	0.316
80	0.468
80	0.452
80	0.397
80	0.431
80	0.414
80	0.34
80	0.416
80	0.453
80	0.298
80	0.275
80	0.398
80	0.356
80	0.359
80	0.315
80	0.317
80	0.335
80	0.256
80	0.399
80	0.378
80	0.318
80	0.355
80	0.359
80	0.276
80	0.318
80	0.394
80	0.319
80	0.319
80	0.317
80	0.433
80	0.317
80	0.395
80	0.414
80	0.397
80	0.503
80	0.336
80	0.335
80	0.432
80	0.43
80	0.452
80	0.36
80	0.45
80	0.355
80	0.277
80	0.397
80	0.471
80	0.415
80	0.468
80	0.378
80	0.394
80	0.299
80	0.278
80	0.256
80	0.297
80	0.377
80	0.503
80	0.431
80	0.395
80	0.358
80	0.32
80	0.399
80	0.356
80	0.435
80	0.378
80	0.398
80	0.396
80	0.275
80	0.397
80	0.278
80	0.415
80	0.297
80	0.234
80	0.296
80	0.395
80	0.451
80	0.394
80	0.358
80	0.378
80	0.32
80	0.357
80	0.417
80	0.358
80	0.432
80	0.359
80	0.433
80	0.489
80	0.378
80	0.357
80	0.358
80	0.337
80	0.378
80	0.318
80	0.416
80	0.374
80	0.168
80	0.319
80	0.36
80	0.379
80	0.416
80	0.298
80	0.255
80	0.34
80	0.413
80	0.355
80	0.397
80	0.414
80	0.358
80	0.393
80	0.32
80	0.377
80	0.373
80	0.435
80	0.377
80	0.297
80	0.359
80	0.398
80	0.396
80	0.338
80	0.454
80	0.334
80	0.339
80	0.317
80	0.318
80	0.296
80	0.319
80	0.377
80	0.379
80	0.298
80	0.318
80	0.276
80	0.359
80	0.277
80	0.394
80	0.359
80	0.488
80	0.396
80	0.319
80	0.358
80	0.394
80	0.377
80	0.433
80	0.357
80	0.339
80	0.376
80	0.339
80	0.415
80	0.234
80	0.278
80	0.373
80	0.338
80	0.19
80	0.416
80	0.297
80	0.299
80	0.359
80	0.375
80	0.416
80	0.453
80	0.379
80	0.277
80	0.299
80	0.277
80	0.449
80	0.379
80	0.356
80	0.256
80	0.356
80	0.339
80	0.319
80	0.414
80	0.41
80	0.293
80	0.498
80	0.337
80	0.433
80	0.339
80	0.396
80	0.255
80	0.255
80	0.378
80	0.469
80	0.32
80	0.356
80	0.278
80	0.446
80	0.415
80	0.317
80	0.317
80	0.299
80	0.318
80	0.378
80	0.376
80	0.338
80	0.36
80	0.451
80	0.256
80	0.234
80	0.436
80	0.317
80	0.378
80	0.489
80	0.378
80	0.318
80	0.212
80	0.338
80	0.394
80	0.317
80	0.297
80	0.434
80	0.415
80	0.339
80	0.434
80	0.372
80	0.352
80	0.297
80	0.317
80	0.213
80	0.339
80	0.256
80	0.447
80	0.32
80	0.375
80	0.415
80	0.338
80	0.358
80	0.359
80	0.416
80	0.34
80	0.274
80	0.32
80	0.36
80	0.452
80	0.378
80	0.435
80	0.393
80	0.417
80	0.319
80	0.298
80	0.255
80	0.434
80	0.355
80	0.356
80	0.318
80	0.297
80	0.377
80	0.316
80	0.468
80	0.256
80	0.338
80	0.466
80	0.47
80	0.448
80	0.335
80	0.378
80	0.276
80	0.395
80	0.433
80	0.339
80	0.453
80	0.414
80	0.278
80	0.337
80	0.414
80	0.471
80	0.359
90	0.438
90	0.305
90	0.474
90	0.324
90	0.393
90	0.355
90	0.321
90	0.459
90	0.36
90	0.359
90	0.339
90	0.34
90	0.394
90	0.285
90	0.406
90	0.303
90	0.34
90	0.341
90	0.323
90	0.376
90	0.358
90	0.375
90	0.411
90	0.376
90	0.229
90	0.324
90	0.393
90	0.339
90	0.358
90	0.385
90	0.323
90	0.409
90	0.423
90	0.442
90	0.359
90	0.442
90	0.491
90	0.302
90	0.246
90	0.34
90	0.285
90	0.268
90	0.339
90	0.425
90	0.284
90	0.359
90	0.377
90	0.393
90	0.321
90	0.339
90	0.341
90	0.393
90	0.341
90	0.36
90	0.407
90	0.44
90	0.393
90	0.321
90	0.208
90	0.304
90	0.336
90	0.321
90	0.339
90	0.322
90	0.323
90	0.305
90	0.339
90	0.391
90	0.391
90	0.304
90	0.287
90	0.423
90	0.388
90	0.424
90	0.392
90	0.357
90	0.408
90	0.268
90	0.391
90	0.305
90	0.321
90	0.406
90	0.374
90	0.408
90	0.424
90	0.287
90	0.373
90	0.392
90	0.388
90	0.305
90	0.34
90	0.322
90	0.372
90	0.391
90	0.356
90	0.303
90	0.357
90	0.356
90	0.339
90	0.409
90	0.34
90	0.358
90	0.374
90	0.44
90	0.342
90	0.34
90	0.374
90	0.324
90	0.356
90	0.375
90	0.358
90	0.286
90	0.303
90	0.441
90	0.285
90	0.34
90	0.41
90	0.268
90	0.301
90	0.286
90	0.341
90	0.408
90	0.323
90	0.248
90	0.455
90	0.358
90	0.304
90	0.358
90	0.34
90	0.376
90	0.439
90	0.323
90	0.393
90	0.407
90	0.392
90	0.359
90	0.405
90	0.323
90	0.304
90	0.426
90	0.337
90	0.339
90	0.305
90	0.359
90	0.358
90	0.374
90	0.409
90	0.341
90	0.305
90	0.392
90	0.34
90	0.341
90	0.248
90	0.339
90	0.285
90	0.342
90	0.341
90	0.488
90	0.338
90	0.34
90	0.302
90	0.452
90	0.356
90	0.321
90	0.304
90	0.407
90	0.475
90	0.355
90	0.358
90	0.324
90	0.322
90	0.375
90	0.374
90	0.409
90	0.208
90	0.249
90	0.426
90	0.444
90	0.375
90	0.321
90	0.283
90	0.229
90	0.357
90	0.323
90	0.341
90	0.305
90	0.358
90	0.456
90	0.456
90	0.286
90	0.376
90	0.443
90	0.438
90	0.426
90	0.338
90	0.408
90	0.375
90	0.338
90	0.376
90	0.47
90	0.322
90	0.375
90	0.376
90	0.34
90	0.341
90	0.25
90	0.372
90	0.341
90	0.409
90	0.408
90	0.469
90	0.391
90	0.301
90	0.358
90	0.268
90	0.359
90	0.443
90	0.376
90	0.358
90	0.305
90	0.322
90	0.286
90	0.41
90	0.304
90	0.341
90	0.443
90	0.321
90	0.303
90	0.392
90	0.412
90	0.375
90	0.32
90	0.288
90	0.324
90	0.359
90	0.39
90	0.425
90	0.322
90	0.41
90	0.286
90	0.375
90	0.266
90	0.36
90	0.319
90	0.375
90	0.358
90	0.322
90	0.424
90	0.422
90	0.458
90	0.357
90	0.34
90	0.376
90	0.44
90	0.287
90	0.32
90	0.305
90	0.287
90	0.286
90	0.486
90	0.426
90	0.322
90	0.324
90	0.34
90	0.427
90	0.391
90	0.428
90	0.359
90	0.304
90	0.357
90	0.389
90	0.39
90	0.391
90	0.285
90	0.358
90	0.357
90	0.285
90	0.322
90	0.266
90	0.323
90	0.356
90	0.267
90	0.34
90	0.376
90	0.338
90	0.322
90	0.393
90	0.458
90	0.388
90	0.393
90	0.44
90	0.405
90	0.373
90	0.371
90	0.375
90	0.286
90	0.393
90	0.285
90	0.41
90	0.41
90	0.209
90	0.394
90	0.286
90	0.371
90	0.303
90	0.323
90	0.374
90	0.32
90	0.339
90	0.408
90	0.441
90	0.303
90	0.406
90	0.339
90	0.393
90	0.427
90	0.409
90	0.32
90	0.408
90	0.286
90	0.286
90	0.286
90	0.359
90	0.266
90	0.39
90	0.456
90	0.304
90	0.454
90	0.44
90	0.248
90	0.285
90	0.304
90	0.391
90	0.376
90	0.305
90	0.392
90	0.284
90	0.342
90	0.303
90	0.375
90	0.323
90	0.341
90	0.406
90	0.371
90	0.425
90	0.265
90	0.34
90	0.373
90	0.407
90	0.389
90	0.323
90	0.248
90	0.374
90	0.423
90	0.376
90	0.287
90	0.267
90	0.409
90	0.287
90	0.375
90	0.359
90	0.358
90	0.285
90	0.424
90	0.336
90	0.341
90	0.322
90	0.407
90	0.305
90	0.358
90	0.305
90	0.47
90	0.441
90	0.268
90	0.376
90	0.392
90	0.355
90	0.359
90	0.339
90	0.392
90	0.424
90	0.357
90	0.375
90	0.304
90	0.341
90	0.438
90	0.409
90	0.286
90	0.358
90	0.394
90	0.442
90	0.268
90	0.248
90	0.23
90	0.391
90	0.322
90	0.304
90	0.324
90	0.393
90	0.286
90	0.425
90	0.355
90	0.23
90	0.339
90	0.441
90	0.425
90	0.248
90	0.422
90	0.423
90	0.411
90	0.408
90	0.471
90	0.323
90	0.323
90	0.406
90	0.425
90	0.408
90	0.422
90	0.303
90	0.407
90	0.305
90	0.32
90	0.426
90	0.376
90	0.322
90	0.359
90	0.284
90	0.209
90	0.355
90	0.376
90	0.483
90	0.357
90	0.34
90	0.32
90	0.422
90	0.374
90	0.34
90	0.323
90	0.248
90	0.375
90	0.392
90	0.249
90	0.286
90	0.341
90	0.321
90	0.356
90	0.285
90	0.357
90	0.304
90	0.376
90	0.339
90	0.456
90	0.408
90	0.303
90	0.339
90	0.392
90	0.34
90	0.339
90	0.302
90	0.52
90	0.321
90	0.324
90	0.286
90	0.376
90	0.249
90	0.391
90	0.341
90	0.484
90	0.375
90	0.375
90	0.286
90	0.34
90	0.323
90	0.377
90	0.406
90	0.358
90	0.34
90	0.339
90	0.39
90	0.359
90	0.338
90	0.407
90	0.427
90	0.339
90	0.442
90	0.303
90	0.373
90	0.357
90	0.502
90	0.501
90	0.356
90	0.376
90	0.376
90	0.452
90	0.376
90	0.359
90	0.248
90	0.359
90	0.357
90	0.471
100	0.343
100	0.389
100	0.243
100	0.404
100	0.459
100	0.327
100	0.327
100	0.402
100	0.325
100	0.389
100	0.414
100	0.373
100	0.429
100	0.431
100	0.342
100	0.309
100	0.294
100	0.327
100	0.31
100	0.324
100	0.49
100	0.432
100	0.43
100	0.435
100	0.417
100	0.327
100	0.387
100	0.401
100	0.308
100	0.386
100	0.343
100	0.373
100	0.259
100	0.356
100	0.402
100	0.358
100	0.343
100	0.343
100	0.419
100	0.324
100	0.307
100	0.389
100	0.307
100	0.469
100	0.292
100	0.405
100	0.291
100	0.358
100	0.276
100	0.342
100	0.341
100	0.359
100	0.477
100	0.372
100	0.434
100	0.404
100	0.324
100	0.418
100	0.419
100	0.342
100	0.26
100	0.375
100	0.338
100	0.387
100	0.277
100	0.388
100	0.42
100	0.403
100	0.292
100	0.389
100	0.294
100	0.325
100	0.323
100	0.308
100	0.446
100	0.31
100	0.327
100	0.309
100	0.276
100	0.341
100	0.402
100	0.342
100	0.374
100	0.307
100	0.34
100	0.369
100	0.356
100	0.341
100	0.401
100	0.31
100	0.342
100	0.309
100	0.259
100	0.388
100	0.225
100	0.36
100	0.372
100	0.293
100	0.372
100	0.342
100	0.309
100	0.402
100	0.404
100	0.403
100	0.243
100	0.462
100	0.402
100	0.226
100	0.372
100	0.259
100	0.243
100	0.404
100	0.39
100	0.432
100	0.208
100	0.26
100	0.342
100	0.432
100	0.327
100	0.34
100	0.358
100	0.432
100	0.242
100	0.403
100	0.389
100	0.403
100	0.278
100	0.343
100	0.373
100	0.325
100	0.309
100	0.341
100	0.358
100	0.326
100	0.356
100	0.373
100	0.307
100	0.324
100	0.402
100	0.39
100	0.385
100	0.276
100	0.276
100	0.208
100	0.309
100	0.293
100	0.355
100	0.418
100	0.294
100	0.359
100	0.39
100	0.375
100	0.291
100	0.276
100	0.372
100	0.417
100	0.387
100	0.358
100	0.401
100	0.293
100	0.389
100	0.402
100	0.311
100	0.326
100	0.357
100	0.402
100	0.435
100	0.449
100	0.357
100	0.309
100	0.4
100	0.404
100	0.416
100	0.461
100	0.325
100	0.277
100	0.326
100	0.446
100	0.358
100	0.356
100	0.325
100	0.388
100	0.433
100	0.357
